gesture,ax,ay,az,gx,gy,gz
volley,"[65116, 161, 64878, 64878, 62782, 62782, 64359, 64551, 64665, 64699, 64612, 64482, 64447, 64154, 64136, 63886, 63963, 64301, 64643, 65020, 65461, 90, 207, 202, 180, 141, 114, 122, 82, 83, 41, 80, 46, 49, 11, 65426, 65500, 65378, 65377, 65354, 65293, 65203, 65220, 65156, 65118, 65117, 65039, 65017, 65054, 65039, 65026, 65042, 65044, 65074, 65069, 65072, 65093, 65079, 65085, 65085]","[64558, 63611, 63699, 63699, 1094, 1094, 793, 440, 285, 167, 24, 23, 34, 343, 510, 309, 65260, 64919, 64847, 64809, 64937, 65115, 65405, 91, 257, 312, 383, 401, 471, 453, 419, 376, 348, 364, 330, 358, 332, 291, 465, 318, 459, 388, 456, 420, 437, 467, 484, 421, 433, 356, 433, 360, 321, 291, 256, 228, 194, 181, 190, 203]","[99, 327, 265, 265, 64906, 64906, 65342, 65411, 65457, 65461, 65469, 65513, 65454, 65405, 65272, 65393, 61, 204, 203, 97, 25, 64, 65510, 65507, 65492, 65492, 65425, 65476, 65430, 65447, 65444, 65456, 65480, 65482, 65485, 65439, 65470, 65484, 65417, 65463, 65387, 65441, 65393, 65407, 65413, 65428, 65414, 65429, 65441, 65456, 65444, 65418, 65450, 65437, 65448, 65458, 65454, 65457, 65457, 65455]","[119, 64199, 2649, 2649, 1045, 1045, 2284, 456, 1377, 1108, 491, 1707, 1512, 818, 64602, 63761, 63793, 63872, 63217, 62416, 64196, 65144, 1130, 106, 65415, 65505, 115, 203, 32, 65399, 65324, 627, 321, 1358, 710, 65448, 65068, 1054, 856, 65502, 742, 65145, 811, 168, 836, 129, 64986, 64659, 65108, 386, 1052, 120, 378, 430, 556, 296, 263, 402, 566, 403]","[591, 64507, 62227, 62227, 58791, 58791, 65328, 64935, 65178, 65102, 306, 1109, 2298, 3838, 4630, 5773, 5306, 5034, 3656, 1226, 697, 1001, 777, 1018, 901, 312, 181, 251, 124, 366, 368, 407, 674, 606, 872, 65466, 65409, 122, 64708, 64828, 64621, 64879, 63427, 64098, 63860, 64246, 64561, 64173, 64635, 259, 118, 65362, 65179, 65192, 112, 65375, 65430, 65508, 65260, 65447]","[4808, 60044, 40536, 40536, 42400, 42400, 56408, 60839, 64321, 1535, 4054, 5494, 7287, 9381, 13686, 19340, 21945, 20907, 17790, 14558, 11045, 6515, 4176, 1319, 822, 65057, 65094, 64432, 64346, 64451, 64275, 64254, 64474, 63287, 63029, 63211, 61919, 61506, 61323, 60692, 60496, 59688, 59918, 59409, 59240, 59166, 59543, 60178, 61148, 61562, 61868, 63116, 63919, 64620, 65144, 65269, 65324, 65074, 65263, 65310]"
volley,"[65407, 131, 62896, 62896, 64473, 64058, 64398, 64591, 64624, 64618, 64607, 64529, 64434, 64256, 64165, 63868, 63892, 64361, 64943, 65428, 2, 143, 87, 77, 7, 25, 65517, 65486, 65511, 65503, 65526, 65505, 65481, 65465, 65459, 65468, 65481, 65469, 65465, 65476, 65469, 65456, 65475, 65457, 65465, 65456, 65476, 65473, 65466, 65484, 65459, 65433, 65433, 65402, 65521, 65486, 65516, 65456, 65434, 65434]","[64113, 63129, 63803, 63803, 263, 705, 466, 282, 140, 65516, 65535, 65479, 65493, 278, 541, 473, 65179, 64652, 64495, 64683, 64996, 65254, 50, 337, 393, 456, 455, 469, 474, 424, 451, 462, 530, 582, 555, 518, 496, 477, 495, 459, 496, 509, 494, 505, 484, 461, 433, 429, 438, 491, 533, 556, 499, 392, 405, 339, 379, 388, 239, 363]","[339, 582, 402, 402, 169, 65284, 65294, 65403, 65427, 65440, 65485, 65493, 65499, 65427, 65255, 65270, 49, 217, 209, 216, 106, 79, 65510, 65480, 65444, 65370, 65420, 65391, 65435, 65442, 65425, 65438, 65394, 65413, 65403, 65406, 65421, 65414, 65413, 65422, 65420, 65413, 65432, 65414, 65430, 65435, 65433, 65440, 65444, 65418, 65425, 65394, 65409, 65444, 65444, 65436, 65454, 65421, 65441, 65360]","[2253, 2580, 63394, 63394, 57, 4031, 1273, 1703, 782, 1456, 711, 389, 576, 1116, 64362, 64848, 63857, 62463, 63187, 64951, 64984, 64742, 312, 65335, 694, 65403, 658, 452, 65040, 65388, 64907, 65405, 276, 411, 65334, 64992, 65165, 79, 65314, 65228, 162, 65438, 65437, 65421, 65189, 65369, 65311, 2, 208, 148, 65118, 64793, 65237, 65359, 65487, 150, 868, 64951, 1617, 370]","[65056, 61075, 59373, 59373, 61976, 574, 64239, 65065, 65367, 347, 395, 1126, 1837, 2868, 3428, 6315, 7170, 5220, 2835, 1134, 1589, 1381, 411, 405, 65515, 305, 556, 363, 66, 222, 90, 89, 57, 375, 65337, 65247, 65394, 41, 65535, 48, 318, 104, 65379, 65413, 65527, 149, 93, 408, 413, 629, 506, 543, 869, 1031, 1001, 2162, 1940, 1758, 1852, 743]","[64255, 46337, 40536, 40536, 51088, 53610, 59526, 62595, 548, 2740, 4234, 5858, 7525, 9501, 13037, 18736, 21655, 20603, 15871, 12128, 7415, 3553, 1519, 65449, 85, 65179, 65041, 65266, 65380, 65248, 65343, 64941, 64509, 64766, 64930, 65361, 65377, 65363, 65395, 19, 65268, 65359, 65397, 65455, 108, 149, 225, 65448, 65514, 247, 201, 65363, 762, 1457, 1779, 873, 1085, 193, 65438, 70]"
rainbomb,"[64517, 65426, 65426, 65267, 65320, 109, 243, 0, 0, 205, 180, 94, 59, 65531, 65461, 65409, 65311, 65211, 65004, 64607, 63780, 62142, 61724, 63584, 64821, 65106, 65068, 65051, 64999, 65099, 65142, 65130, 65258, 65302, 65446, 65488, 65408, 65286, 65126, 65057, 65022, 64918, 64926, 64825, 64863, 64858, 64906, 64971, 64996, 64986, 65010, 65049, 65083, 65089, 65063, 65036, 65020, 65020, 65032, 65051]","[1016, 1320, 1320, 79, 65281, 65219, 65312, 0, 0, 65454, 65534, 65515, 1, 65459, 65452, 65409, 65485, 37, 176, 173, 126, 64956, 63905, 377, 64576, 65254, 65071, 65275, 65455, 65459, 65509, 65506, 65519, 19, 61, 101, 168, 302, 287, 254, 304, 318, 320, 370, 269, 219, 321, 393, 366, 262, 190, 162, 147, 144, 132, 131, 133, 126, 118, 113]","[64000, 63687, 63687, 64262, 64294, 64582, 65083, 0, 0, 65109, 65024, 64997, 64897, 64796, 64632, 64498, 64283, 64077, 63945, 64044, 63934, 63756, 599, 1726, 537, 352, 384, 444, 383, 257, 202, 160, 137, 162, 208, 203, 235, 200, 253, 168, 143, 77, 77, 39, 65459, 65355, 65359, 65383, 65424, 65450, 65455, 65473, 65486, 65490, 65495, 65496, 65489, 65492, 65498, 65506]","[55050, 40991, 40991, 55708, 61613, 66, 65268, 0, 0, 65105, 64306, 896, 1660, 2194, 3084, 4493, 5948, 6990, 7368, 4641, 684, 48224, 46694, 53686, 3376, 61089, 56832, 875, 1006, 859, 1882, 2438, 4286, 6254, 7158, 7966, 9978, 8026, 5935, 7175, 8857, 9546, 10204, 10921, 10488, 14281, 13930, 8487, 3142, 538, 423, 503, 450, 453, 303, 16, 65385, 65525, 15, 65230]","[40536, 48972, 48972, 34, 4309, 7389, 7322, 0, 0, 59167, 57583, 57416, 56816, 56521, 57029, 57073, 60242, 1538, 13656, 25000, 25000, 25000, 25000, 11400, 58690, 16, 4976, 2164, 63833, 62147, 60734, 60038, 60203, 63782, 1285, 4982, 5819, 5254, 5271, 4068, 3846, 2676, 2194, 65395, 62480, 60901, 62212, 64912, 770, 580, 106, 250, 524, 429, 222, 73, 65426, 89, 298, 298]","[4814, 21681, 21681, 8885, 4508, 64826, 421, 0, 0, 64555, 62656, 62425, 60709, 58226, 55574, 50067, 46961, 42580, 40536, 40536, 40539, 43701, 40536, 57462, 11420, 65228, 63592, 1145, 3272, 5323, 5938, 6852, 7579, 6623, 4675, 2188, 392, 62492, 60651, 59566, 59262, 58314, 58339, 58744, 58858, 60000, 59456, 59248, 61874, 64455, 291, 949, 1107, 1184, 1326, 1263, 1422, 1883, 2273, 2442]"
rainbomb,"[63754, 62924, 64492, 64457, 64814, 64814, 65372, 65372, 199, 137, 22, 65459, 65451, 65419, 65430, 65339, 65318, 65060, 64914, 64255, 62425, 61774, 63862, 64948, 64863, 64922, 64956, 65025, 65099, 65146, 65177, 65258, 65345, 65393, 65475, 65416, 65495, 65436, 65408, 65310, 65113, 65074, 65036, 64980, 64934, 64963, 64988, 65005, 65006, 64992, 64971, 65005, 65021, 65050, 65075, 65074, 65049, 65040, 65042, 65042]","[1443, 1112, 1480, 636, 306, 306, 65369, 65369, 65360, 65340, 65364, 65428, 65490, 65483, 103, 173, 284, 314, 415, 120, 65151, 63976, 628, 64639, 65277, 65094, 65368, 65442, 65468, 65432, 65491, 65412, 65509, 65524, 8, 36, 163, 205, 403, 376, 509, 498, 401, 392, 395, 346, 342, 280, 217, 240, 280, 257, 212, 174, 154, 140, 139, 132, 120, 120]","[65005, 64534, 63479, 63744, 64058, 64058, 64485, 64485, 65097, 64958, 64811, 64750, 64631, 64628, 64492, 64497, 64332, 64354, 64379, 63970, 64189, 683, 1363, 566, 591, 629, 521, 464, 354, 260, 142, 126, 154, 235, 216, 205, 186, 152, 257, 315, 282, 249, 282, 278, 195, 88, 38, 21, 65533, 65522, 0, 65513, 65509, 65508, 65506, 65510, 65513, 65513, 65505, 65502]","[53743, 50404, 61355, 46054, 56654, 56654, 64429, 64429, 1347, 1146, 1665, 2401, 3000, 3460, 5645, 6496, 6568, 5552, 3614, 65131, 52343, 42558, 56524, 6630, 59017, 59462, 3413, 1404, 64391, 64986, 509, 1664, 4113, 2577, 5124, 8899, 10174, 10840, 10310, 7825, 7354, 3968, 5751, 5701, 5849, 8017, 8080, 6217, 6425, 6616, 5424, 2389, 704, 257, 55, 65089, 64852, 65167, 285, 740]","[40536, 40536, 40536, 47779, 62345, 62345, 7316, 7316, 64810, 60119, 59186, 58974, 59884, 60709, 63442, 537, 5935, 15488, 25000, 25000, 25000, 25000, 10577, 65376, 4792, 1686, 63426, 61915, 61101, 59562, 57303, 58592, 60352, 63527, 64328, 1534, 2588, 4955, 5877, 7488, 4621, 3897, 3808, 2352, 533, 65305, 65143, 64954, 65373, 735, 284, 65376, 65477, 65185, 65257, 234, 280, 65474, 65286, 65270]","[61300, 64777, 16456, 20647, 13106, 13106, 5410, 5410, 1355, 65419, 62368, 59675, 56820, 53231, 49999, 48224, 46768, 46279, 47630, 47008, 48752, 41881, 58275, 12636, 63001, 61709, 2358, 2700, 2892, 4115, 5279, 6265, 5802, 4087, 1958, 1406, 64500, 62492, 60440, 59093, 57127, 56650, 57987, 58098, 57918, 58351, 59540, 60712, 60815, 61497, 63023, 64208, 65385, 495, 727, 838, 836, 1242, 1828, 2188]"
rainbomb,"[62693, 63085, 63085, 0, 0, 0, 65420, 58, 58, 57, 65530, 65503, 65410, 65408, 65411, 65369, 65347, 65319, 65159, 64973, 64720, 63857, 63027, 61612, 63330, 64483, 64371, 64428, 64775, 64835, 65037, 65167, 65246, 65198, 65171, 65162, 65222, 65223, 65343, 65351, 65348, 65244, 65185, 65017, 64962, 64860, 64948, 64908, 64878, 64928, 64973, 64994, 65014, 65021, 65015, 65033, 65059, 65079, 65070, 65051]","[1231, 413, 413, 0, 0, 0, 65371, 65397, 65397, 65337, 65342, 65402, 65435, 65492, 65491, 7, 65525, 65534, 118, 271, 297, 255, 65277, 64187, 1049, 64507, 64974, 65143, 65303, 65431, 65322, 65405, 65407, 65532, 24, 65494, 65463, 65494, 65457, 17, 112, 168, 317, 491, 494, 669, 525, 470, 477, 375, 453, 444, 371, 299, 236, 170, 81, 63, 62, 91]","[64797, 63639, 63639, 0, 0, 0, 64887, 65077, 65077, 65005, 64909, 64904, 64900, 64832, 64757, 64615, 64496, 64291, 64219, 64320, 64189, 64213, 63574, 64361, 1566, 230, 466, 806, 335, 328, 322, 149, 146, 167, 110, 40, 30, 65523, 94, 64, 133, 87, 60, 33, 53, 42, 19, 65502, 65506, 65452, 65429, 65441, 65471, 65494, 65502, 65507, 65501, 65487, 65480, 65481]","[49380, 5926, 5926, 0, 0, 0, 61522, 63999, 63999, 62731, 64642, 63583, 63701, 64332, 65128, 2396, 3460, 4765, 4756, 4455, 3424, 64399, 60030, 50039, 53128, 61948, 529, 58561, 61, 1377, 64322, 65195, 250, 65134, 62867, 64028, 2070, 4924, 8014, 9839, 9918, 10627, 12005, 11322, 12939, 12047, 9196, 13236, 11088, 11339, 9741, 3605, 65103, 62954, 62809, 63489, 201, 2284, 2565, 903]","[40536, 40536, 40536, 0, 0, 0, 7065, 3715, 3715, 63116, 61497, 61081, 60444, 61178, 61873, 62923, 63757, 1185, 7379, 15545, 25000, 25000, 25000, 25000, 24352, 59396, 13196, 1513, 63348, 655, 62656, 61666, 63528, 63003, 60259, 57731, 57191, 58764, 64684, 2668, 4937, 4116, 2861, 1534, 64382, 62302, 61940, 63834, 62835, 62527, 64091, 145, 1290, 2090, 1599, 395, 64878, 64896, 65123, 65528]","[2481, 16175, 16175, 0, 0, 0, 6548, 3029, 3029, 2139, 5, 63951, 62024, 60365, 56814, 54859, 51885, 47663, 44066, 43528, 44311, 46983, 52373, 43440, 42553, 10610, 1337, 56106, 836, 2347, 65533, 800, 1559, 2204, 3667, 6167, 7754, 8222, 6625, 2314, 65021, 61879, 58670, 57971, 60530, 58427, 55919, 54888, 55566, 57550, 58661, 60693, 61970, 63395, 64794, 801, 2361, 2579, 2447, 1963]"
shield,"[63380, 62083, 62065, 63273, 64238, 65035, 74, 176, 365, 391, 331, 385, 388, 367, 324, 201, 65457, 65216, 64935, 64296, 64030, 63228, 62636, 62282, 63759, 64442, 64648, 64958, 65024, 65009, 65028, 65051, 65103, 65084, 65056, 65082, 65075, 65068, 65075, 65079, 65091, 65072, 65060, 65063, 65077, 65077, 65062, 65043, 65045, 65074, 65073, 65072, 65073, 65062, 65047, 65039, 65045, 65056, 65085, 65081]","[1642, 1388, 353, 64721, 64884, 64491, 64805, 15, 65457, 147, 15, 32, 65470, 65493, 65532, 65249, 64926, 64894, 64760, 65022, 65302, 65472, 206, 65361, 2122, 65351, 503, 432, 81, 65520, 65477, 65381, 65331, 65370, 65351, 65332, 65376, 65358, 65357, 65430, 65444, 65453, 65495, 65508, 65489, 65483, 65460, 65460, 65476, 65471, 65491, 65478, 65492, 65498, 65513, 65510, 65503, 65507, 65497, 65498]","[64420, 64708, 141, 366, 470, 298, 287, 391, 344, 399, 337, 270, 235, 235, 227, 309, 323, 331, 134, 65388, 65125, 64649, 64667, 69, 65535, 109, 65494, 65419, 65490, 65533, 0, 3, 65534, 13, 28, 14, 41, 49, 47, 36, 55, 76, 79, 85, 73, 66, 70, 70, 73, 84, 95, 102, 94, 89, 91, 94, 100, 85, 70, 65]","[12451, 2434, 54116, 55755, 60574, 55643, 65434, 62308, 62050, 64060, 63826, 64716, 63043, 65078, 65205, 60847, 60512, 62166, 2153, 11861, 5811, 13722, 56720, 60481, 5047, 14806, 6002, 65457, 4711, 2021, 234, 64494, 508, 530, 470, 65440, 64783, 64542, 637, 1322, 1609, 2514, 2515, 1557, 1190, 946, 502, 65256, 64416, 64277, 64259, 64742, 65143, 65373, 65331, 65407, 464, 1140, 1144, 761]","[8186, 25000, 22206, 15961, 11015, 4917, 5024, 2286, 358, 126, 63399, 63721, 64120, 65014, 390, 360, 995, 522, 1306, 1570, 62391, 6365, 6794, 16487, 5713, 9035, 647, 64331, 1815, 2774, 579, 64415, 64826, 65241, 64381, 63652, 63181, 62270, 62318, 63405, 64999, 515, 607, 398, 65530, 110, 234, 150, 222, 316, 395, 196, 65501, 65482, 65425, 65457, 65434, 65176, 65088, 65422]","[25000, 25000, 25000, 25000, 22740, 14905, 4312, 531, 723, 65035, 1229, 675, 65024, 64556, 64854, 64097, 60964, 51181, 42489, 40536, 40536, 40536, 40536, 40536, 51638, 65276, 58410, 62685, 1638, 758, 1293, 2195, 2063, 2315, 2319, 2172, 2018, 2137, 2125, 1509, 1763, 1567, 1474, 1760, 1958, 2063, 1889, 1226, 608, 115, 65279, 65082, 64648, 64571, 64352, 64425, 64714, 65060, 65215, 65083]"
shield,"[64034, 63120, 63120, 63120, 62910, 64549, 65216, 79, 246, 313, 361, 368, 389, 412, 346, 416, 442, 378, 310, 272, 65485, 65144, 64816, 64364, 64006, 63478, 62851, 62879, 63784, 64499, 64716, 65003, 64992, 64994, 65034, 65051, 65086, 65050, 65055, 65068, 65083, 65058, 65038, 65036, 65041, 65065, 65084, 65063, 65053, 65064, 65069, 65069, 65071, 65073, 65070, 65076, 65072, 65068, 65052, 65058]","[1396, 1178, 1178, 1178, 63844, 64321, 64988, 102, 65320, 65515, 65, 107, 65445, 65505, 140, 50, 58, 65511, 65332, 65222, 65077, 64829, 64808, 65166, 65408, 65387, 558, 242, 1871, 196, 447, 426, 171, 30, 25, 65448, 65385, 65407, 65371, 65386, 65423, 65441, 65467, 65487, 65499, 65508, 65459, 65459, 65494, 65501, 65519, 1, 9, 20, 1, 65516, 65530, 65529, 13, 16]","[64669, 64214, 64214, 64214, 324, 156, 292, 352, 322, 421, 307, 231, 280, 202, 239, 264, 281, 366, 287, 363, 380, 270, 20, 65285, 65020, 64633, 65052, 65177, 65327, 213, 65519, 65381, 65485, 65534, 10, 7, 42, 70, 75, 57, 53, 50, 40, 43, 52, 49, 65, 70, 61, 66, 60, 54, 53, 60, 60, 71, 75, 87, 101, 70]","[11559, 4955, 4955, 4955, 44602, 63690, 63238, 63036, 62392, 65139, 65258, 64739, 63967, 363, 64175, 176, 64165, 64340, 64283, 527, 62688, 63342, 7597, 13479, 10100, 10889, 4424, 53469, 9768, 12592, 9586, 3931, 5426, 4730, 963, 63291, 63230, 63298, 63460, 63925, 65511, 800, 531, 338, 7, 65221, 29, 1129, 636, 65102, 64378, 64880, 183, 141, 65271, 65252, 65467, 150, 595, 234]","[59330, 12885, 12885, 12885, 12369, 8672, 6151, 2404, 1133, 65343, 64068, 64796, 64252, 65261, 190, 415, 491, 175, 64615, 964, 1393, 308, 64446, 63863, 60552, 4271, 62720, 3774, 5629, 4931, 62635, 63784, 2368, 3073, 1062, 80, 631, 171, 64969, 64571, 64902, 65129, 65118, 64931, 64491, 64354, 64934, 65361, 65301, 65216, 65266, 65456, 247, 393, 286, 315, 341, 405, 20, 65388]","[15061, 25000, 25000, 25000, 25000, 18305, 8632, 4066, 4741, 1596, 1363, 1265, 1479, 65244, 898, 332, 991, 705, 296, 62359, 58043, 51718, 42030, 40536, 40536, 40536, 40536, 40536, 49903, 664, 59626, 64418, 1607, 1560, 1677, 1935, 989, 835, 863, 350, 697, 1249, 1004, 1573, 1976, 2365, 2909, 2662, 2168, 1683, 1010, 988, 1166, 1068, 867, 308, 64945, 64551, 64302, 64249]"
shield,"[64044, 63386, 61776, 61776, 61776, 64335, 64335, 65251, 182, 302, 375, 279, 355, 390, 361, 359, 337, 332, 240, 42, 65272, 65026, 64433, 63987, 63535, 62696, 63022, 62938, 64339, 64521, 64932, 65010, 65003, 64967, 65004, 65069, 65068, 65070, 65059, 65057, 65058, 65072, 65073, 65061, 65063, 65057, 65054, 65057, 65058, 65057, 65056, 65048, 65049, 65051, 65064, 65064, 65056, 65049, 65060, 65058]","[1544, 1417, 1480, 1480, 1480, 64620, 64620, 65105, 23, 65521, 65378, 113, 132, 65510, 65439, 65517, 4, 65503, 65343, 65134, 64872, 64816, 64864, 65285, 65425, 671, 223, 446, 1350, 246, 219, 358, 265, 44, 65482, 65408, 65369, 65370, 65362, 65370, 65416, 65436, 65439, 65465, 65462, 65456, 65470, 65480, 65467, 65481, 65487, 65501, 65499, 65503, 65500, 65500, 65513, 65509, 65507, 65506]","[64885, 64519, 64577, 64577, 64577, 419, 419, 261, 236, 297, 373, 413, 313, 333, 377, 347, 295, 279, 346, 409, 445, 325, 25, 65247, 64977, 65068, 65060, 65320, 65392, 45, 65403, 65406, 65424, 65516, 30, 44, 56, 52, 15, 1, 3, 65530, 1, 7, 0, 0, 8, 14, 23, 28, 23, 23, 27, 34, 35, 36, 34, 30, 18, 32]","[19201, 8570, 7295, 7295, 7295, 61963, 61963, 61947, 63603, 61832, 62207, 391, 65382, 63679, 64993, 26, 373, 64238, 62072, 62895, 64577, 289, 7059, 7728, 1612, 12419, 54625, 2840, 10811, 9054, 6725, 3419, 153, 65058, 65075, 64468, 64195, 63647, 64051, 64584, 64799, 65388, 280, 239, 306, 797, 522, 65464, 57, 315, 634, 829, 774, 44, 65327, 391, 197, 65439, 65426, 65433]","[57092, 7850, 25000, 25000, 25000, 10600, 10600, 3229, 2129, 1654, 2288, 389, 64622, 65531, 305, 65119, 65285, 65329, 65313, 65195, 62587, 61885, 62635, 60171, 215, 2174, 3448, 14841, 7914, 3953, 65456, 102, 693, 595, 65314, 65418, 65459, 65013, 64672, 64953, 64954, 65101, 65290, 65104, 64935, 65252, 65302, 65208, 65382, 65466, 65467, 120, 65453, 65359, 65490, 65424, 65277, 65054, 65449, 151]","[17709, 25000, 25000, 25000, 25000, 21528, 21528, 6566, 995, 3827, 1171, 540, 1459, 1710, 947, 65334, 439, 357, 64993, 62882, 55266, 46115, 40536, 40536, 40536, 40536, 40536, 40536, 54145, 3501, 62106, 63136, 443, 2483, 2847, 2631, 2056, 1795, 1650, 1158, 814, 920, 1042, 759, 843, 933, 477, 419, 596, 289, 491, 506, 424, 204, 47, 156, 234, 205, 26, 90]"
logout,"[63701, 62826, 61749, 0, 63337, 63337, 64853, 65087, 65102, 65216, 65230, 65274, 65233, 65079, 64649, 64050, 63786, 63049, 63164, 63485, 63208, 64111, 64110, 63984, 64164, 64427, 64850, 65097, 65261, 65325, 65322, 65370, 65445, 65443, 65415, 65063, 64735, 64140, 63671, 63520, 63652, 64374, 64546, 64821, 65060, 65153, 65197, 65215, 65175, 65195, 65231, 65048, 64837, 64753, 64798, 64916, 64961, 64996, 65010, 65016]","[1861, 2046, 1237, 0, 64984, 64984, 65021, 65281, 65175, 65013, 64779, 64658, 64609, 64568, 64846, 65284, 65517, 388, 765, 1276, 1562, 1389, 1830, 1278, 988, 514, 45, 65467, 65411, 65289, 65200, 65089, 64851, 64785, 64596, 64879, 64992, 65274, 14, 176, 987, 1095, 714, 533, 323, 148, 48, 55, 7, 20, 152, 92, 139, 254, 212, 151, 235, 235, 204, 173]","[1216, 753, 855, 0, 330, 330, 65492, 74, 175, 141, 65528, 65246, 65040, 64981, 65146, 65264, 65141, 65353, 248, 65260, 65495, 65320, 65219, 65145, 64970, 65056, 65279, 65304, 65327, 65305, 65319, 65290, 65297, 65340, 65252, 65325, 65344, 65449, 23, 422, 550, 456, 598, 394, 180, 75, 4, 14, 81, 80, 175, 198, 182, 187, 128, 19, 22, 14, 40, 44]","[13719, 13005, 14182, 0, 2700, 2700, 7068, 4068, 63240, 64772, 2052, 6556, 6033, 1789, 949, 252, 64109, 56685, 207, 58087, 42251, 62807, 55397, 42175, 43120, 40536, 40776, 44240, 49520, 51873, 53209, 55504, 62772, 61427, 62527, 2760, 8754, 7367, 63971, 58600, 7506, 4413, 3029, 4606, 6059, 4555, 5061, 5077, 2716, 2498, 65263, 64511, 1793, 785, 308, 5587, 8307, 6265, 4480, 3269]","[1056, 57638, 60370, 0, 58668, 58668, 58580, 62075, 61603, 59912, 58417, 57264, 58629, 62394, 711, 20, 3515, 8082, 1966, 62402, 1789, 7240, 12942, 5761, 64689, 62490, 60134, 57019, 56454, 58124, 60660, 61626, 65289, 65073, 2620, 8188, 11330, 15196, 13240, 17150, 5903, 4686, 3543, 65525, 63777, 62990, 62907, 65355, 2147, 3414, 7292, 10940, 8351, 2522, 64267, 63760, 679, 2438, 2410, 943]","[7286, 25000, 25000, 0, 25000, 25000, 19130, 15988, 12681, 9615, 5511, 64043, 58427, 48905, 40536, 40536, 40536, 40536, 40536, 40536, 46536, 61947, 3327, 13506, 22038, 25000, 23512, 15627, 13537, 11324, 5748, 1733, 64814, 61517, 52977, 45143, 40536, 40536, 40536, 40536, 47091, 57792, 62629, 1477, 4772, 5287, 5395, 4564, 1112, 63404, 59809, 56997, 56407, 56115, 58306, 61098, 62661, 63987, 64626, 94]"
logout,"[63616, 62521, 61707, 61924, 62517, 63943, 64602, 64939, 65123, 65214, 65367, 65327, 65189, 65158, 65077, 64750, 64447, 63838, 63452, 62724, 62169, 63835, 63369, 64164, 64003, 63957, 64500, 64836, 65080, 65184, 65294, 65344, 65415, 65363, 65272, 65079, 64863, 64238, 63687, 62823, 63330, 63847, 64390, 64699, 64856, 64973, 65077, 65139, 65102, 65064, 65065, 64999, 65020, 65007, 64933, 64944, 65011, 64934, 65000, 65112]","[1228, 896, 553, 65306, 28, 64785, 64934, 65273, 65176, 65047, 64979, 64808, 64811, 64679, 64593, 64986, 65220, 65179, 431, 28, 1580, 1220, 1902, 1955, 1701, 1030, 640, 267, 65492, 65368, 65262, 65198, 64917, 64844, 64740, 64923, 64796, 65264, 65420, 65438, 705, 1288, 797, 605, 474, 232, 65468, 52, 66, 65491, 70, 64, 49, 86, 94, 78, 217, 445, 164, 75]","[1110, 1049, 489, 362, 225, 65465, 65465, 65415, 65426, 11, 30, 65505, 65379, 65105, 64934, 65237, 65389, 65263, 65095, 65362, 65431, 64665, 65318, 65135, 65090, 64918, 64903, 65181, 65313, 65233, 65120, 65155, 65215, 65279, 65276, 65270, 65041, 65113, 65292, 275, 496, 334, 528, 448, 272, 183, 24, 65459, 0, 53, 82, 175, 131, 122, 130, 112, 82, 64, 39, 65473]","[57950, 7768, 15875, 14366, 3818, 301, 4000, 2801, 63008, 63475, 64200, 2510, 3935, 2887, 4390, 6251, 62383, 63181, 57010, 2446, 59830, 40536, 64017, 53561, 43697, 40536, 40536, 40536, 40934, 47174, 51261, 55070, 56105, 58748, 60171, 65181, 7310, 9674, 65278, 682, 6141, 4889, 3905, 3090, 4699, 3653, 7244, 8430, 2570, 2076, 1288, 61619, 63041, 62673, 547, 3193, 23024, 10758, 64429, 65267]","[2873, 51762, 42127, 42252, 50126, 53982, 57386, 59543, 62353, 62242, 60603, 58720, 55439, 54107, 57688, 60101, 59827, 61670, 61693, 5872, 54310, 61465, 11764, 8494, 10112, 65121, 63999, 64339, 60265, 55633, 56460, 63839, 186, 1956, 3425, 4045, 10129, 16926, 19355, 25000, 9405, 8965, 5566, 2777, 1859, 64843, 63739, 1248, 3048, 3734, 3614, 3723, 492, 2065, 3390, 2425, 3782, 991, 61285, 63293]","[64171, 22788, 25000, 25000, 25000, 25000, 21124, 15262, 13019, 10216, 7282, 3155, 64453, 59791, 51655, 44788, 40536, 40536, 40536, 40536, 40536, 43257, 54073, 302, 12166, 23657, 25000, 24768, 17703, 11901, 9157, 3865, 1181, 62385, 58396, 53529, 41818, 40536, 40536, 40536, 42269, 50643, 59759, 62324, 680, 3473, 4880, 2991, 1387, 65449, 64018, 62733, 61184, 60987, 61822, 63251, 65197, 2340, 2336, 281]"
