gesture,ax,ay,az,gx,gy,gz
bowling,"[62191, 61612, 61612, 61612, 61858, 61612, 62333, 63257, 63858, 64192, 64564, 64927, 65147, 65101, 64950, 64709, 64144, 63275, 61768, 61612, 61612, 61612, 61612, 61612, 62778, 63687, 64369, 64973, 65314, 7, 131, 148, 239, 123, 153, 75, 24, 65480, 65534, 65184, 65190, 64826, 64764, 64541, 64471, 64311, 64309, 64425, 64506, 64604, 64616, 64685, 64632, 64591, 64669, 64797, 64857, 64814, 64738, 64667]","[65166, 64793, 64640, 64537, 223, 65224, 65039, 65283, 65475, 65383, 65375, 141, 105, 104, 84, 81, 5, 65406, 65251, 64928, 65386, 422, 288, 38, 146, 127, 65420, 65482, 65486, 65506, 65479, 65518, 65458, 90, 46, 145, 253, 363, 257, 464, 322, 659, 477, 723, 850, 736, 701, 738, 622, 659, 638, 591, 569, 498, 571, 528, 478, 417, 405, 415]","[230, 64737, 63623, 63449, 65140, 200, 65132, 64902, 65173, 65235, 64985, 64857, 64748, 64775, 64786, 64740, 64681, 64632, 64710, 64695, 64719, 64580, 64894, 64951, 65226, 65228, 65347, 65533, 159, 141, 99, 91, 65526, 65413, 65301, 65228, 65084, 64945, 64725, 64619, 64496, 64430, 64472, 64399, 64440, 64615, 64580, 64704, 64718, 64840, 64935, 64994, 65040, 65063, 65083, 65062, 65072, 65118, 65164, 65191]","[4729, 8035, 12706, 24960, 9817, 6019, 14806, 4461, 3417, 64949, 4470, 2854, 63075, 60861, 59227, 60589, 62796, 63216, 61716, 64473, 7003, 9406, 62990, 60976, 60737, 52726, 60049, 64861, 600, 63203, 62852, 62913, 64996, 64327, 62728, 64210, 64624, 63237, 4676, 62998, 62530, 55773, 56036, 54926, 57193, 60524, 64040, 1184, 2352, 3319, 3177, 3436, 2135, 2480, 2098, 52, 64530, 63295, 64273, 65274]","[40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 46686, 45992, 47903, 53189, 60425, 1071, 8030, 14151, 20260, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 24809, 20377, 13167, 8314, 5531, 2236, 63622, 60010, 58463, 55243, 52614, 49215, 46051, 43185, 40763, 40536, 41505, 40536, 43234, 45505, 45555, 49634, 52147, 56606, 59273, 60915, 62530, 63426, 64111, 65272, 1931, 3851, 4702, 4247]","[4560, 8508, 11312, 1255, 62978, 4225, 7319, 3419, 1800, 2265, 65247, 1390, 1979, 184, 65401, 1007, 1541, 9, 231, 61003, 53918, 52275, 53254, 54626, 57354, 57956, 576, 65283, 1469, 64873, 63405, 62441, 62716, 61552, 60068, 60052, 59531, 59583, 62770, 60384, 58883, 54936, 54818, 53668, 52271, 54784, 56265, 58648, 60332, 61262, 63039, 64329, 65141, 65367, 65469, 682, 1200, 1375, 1615, 1690]"
bowling,"[61651, 61612, 61612, 61612, 62001, 62595, 63337, 63916, 64412, 64784, 65024, 65066, 64921, 64574, 63984, 63382, 62443, 61612, 61612, 61612, 61612, 61612, 62165, 63112, 64004, 64689, 65175, 65481, 233, 314, 368, 342, 226, 112, 50, 65361, 65413, 65098, 64929, 64804, 64597, 64335, 64371, 64232, 64170, 64206, 64401, 64612, 64495, 64542, 64512, 64415, 64466, 64667, 64859, 64876, 64773, 64709, 64646, 64642]","[65193, 64836, 65347, 300, 193, 31, 137, 168, 168, 213, 162, 119, 235, 105, 151, 125, 65366, 65471, 295, 634, 516, 411, 556, 231, 264, 77, 81, 22, 56, 10, 152, 114, 98, 143, 122, 248, 242, 403, 296, 568, 528, 331, 434, 541, 558, 291, 484, 502, 483, 476, 517, 476, 462, 589, 466, 647, 411, 530, 452, 433]","[64835, 64654, 64591, 64687, 65055, 65092, 64993, 64862, 64658, 64490, 64391, 64373, 64456, 64591, 64789, 64860, 64857, 64585, 64590, 64612, 64823, 65103, 65360, 57, 131, 225, 140, 66, 65409, 65443, 65321, 65273, 65358, 65353, 65269, 65164, 64908, 64788, 64535, 64360, 64441, 64493, 64517, 64562, 64583, 64600, 64465, 64550, 64742, 64814, 64976, 65053, 65049, 65029, 65021, 65137, 65238, 65285, 65277, 65223]","[6829, 10898, 13808, 5851, 3139, 2765, 3698, 5228, 4539, 1049, 63360, 63945, 81, 62662, 122, 61086, 232, 9492, 8451, 2890, 652, 7083, 65340, 62276, 64247, 741, 608, 64915, 64459, 64377, 63403, 64355, 63962, 64944, 62408, 65353, 62833, 64838, 62022, 63654, 58018, 64376, 62710, 58380, 60215, 3186, 2098, 731, 59897, 63480, 2827, 62117, 57325, 50615, 53157, 52306, 55199, 57598, 60679, 62748]","[40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 43538, 50401, 59584, 3263, 11732, 21794, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 20759, 13629, 8317, 6083, 5127, 543, 64868, 63537, 59266, 56746, 52971, 49280, 47927, 40743, 40536, 42172, 40536, 40536, 40950, 41566, 41050, 43663, 51477, 58883, 62087, 63669, 63253, 63370, 63707, 1027, 2901, 3080, 2652, 1538, 1174]","[1056, 62895, 57679, 56084, 61310, 62114, 61831, 65207, 1903, 3244, 2747, 1893, 1805, 2835, 2578, 3488, 5671, 2746, 61649, 59577, 62125, 63341, 61097, 63566, 984, 625, 647, 224, 64730, 63518, 63422, 64003, 62835, 62755, 61383, 61568, 59993, 60526, 60720, 60193, 58665, 60537, 60139, 57805, 58154, 62927, 60913, 63641, 60702, 60766, 63650, 63841, 61990, 61182, 61009, 63183, 64553, 728, 4007, 5273]"
bowling,"[61612, 61612, 61612, 61612, 61612, 62028, 62937, 63699, 64396, 64821, 65106, 65154, 64988, 64717, 64166, 63296, 62169, 61612, 61612, 61612, 61612, 61612, 62480, 63258, 64155, 64724, 65147, 65458, 65501, 65440, 65400, 65387, 65084, 65137, 64907, 65069, 64737, 64828, 64576, 64427, 64334, 64096, 64290, 64097, 64367, 64590, 64626, 64535, 64493, 64649, 64806, 64761, 64656, 64587, 64593, 64603, 64610, 64536, 64514, 64531]","[64655, 64503, 64958, 20, 179, 65430, 65415, 154, 231, 132, 134, 153, 65494, 13, 65323, 65228, 65198, 65214, 65488, 296, 322, 372, 188, 147, 65408, 65432, 91, 79, 37, 129, 91, 63, 144, 168, 365, 273, 626, 423, 508, 572, 755, 463, 790, 694, 599, 714, 659, 508, 522, 658, 600, 551, 498, 427, 438, 414, 397, 373, 340, 347]","[65356, 64811, 64515, 64907, 65371, 65290, 65075, 64929, 64638, 64421, 64294, 64384, 64588, 64881, 64605, 64683, 64887, 65172, 65253, 65038, 65050, 191, 65353, 307, 181, 205, 141, 65307, 65296, 65255, 65237, 65348, 65218, 65166, 64978, 64621, 64530, 64415, 64558, 64424, 64632, 64848, 64919, 65006, 64824, 64837, 65005, 65197, 65321, 65262, 65178, 65219, 65302, 65354, 65366, 65333, 65308, 65301, 65291, 65300]","[11944, 13898, 7200, 5603, 2470, 3629, 6993, 13015, 13059, 1065, 1203, 65248, 61654, 59180, 3266, 1821, 2086, 1789, 2414, 6264, 4933, 56904, 57797, 61059, 59406, 1010, 62761, 63572, 64783, 63600, 64095, 65486, 62271, 61980, 57772, 63116, 60409, 56231, 60502, 54640, 49412, 50569, 54862, 52650, 63846, 3015, 1945, 5026, 6332, 547, 60125, 60689, 62041, 63999, 63889, 61830, 62659, 61911, 62758, 61986]","[40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 48207, 59837, 4591, 14140, 18695, 24572, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 22403, 20139, 8659, 3672, 4718, 621, 65294, 65462, 60139, 56202, 49668, 43288, 40987, 42183, 42731, 40536, 46117, 45204, 46104, 49327, 45686, 53780, 61986, 1036, 166, 64401, 673, 3598, 5407, 5258, 4338, 3258, 4688, 5337, 6071, 6784]","[4774, 4739, 61507, 51486, 55922, 61242, 60053, 64208, 4370, 4532, 2042, 4049, 4129, 3537, 2938, 695, 61369, 58664, 57062, 56219, 57342, 59328, 61007, 1123, 64847, 64490, 63900, 448, 64442, 64150, 64561, 62621, 61063, 60581, 58877, 60627, 59778, 58329, 57509, 54651, 52251, 51046, 50916, 48966, 54058, 57664, 59632, 63160, 62608, 62660, 64346, 317, 2896, 3607, 3719, 4065, 5254, 5727, 6142, 6784]"
bowling,"[61977, 61612, 61612, 61612, 61612, 61624, 62306, 63170, 63813, 64512, 64871, 65169, 65296, 65173, 64972, 64512, 64069, 63208, 62709, 61612, 61612, 61612, 61612, 61615, 62423, 63177, 64011, 64634, 65020, 65315, 65490, 65495, 40, 65331, 65433, 65135, 65275, 64839, 64884, 64625, 64432, 64287, 63923, 64090, 64013, 64219, 64218, 64389, 64540, 64550, 64612, 64698, 64766, 64749, 64609, 64562, 64546, 64540, 64577, 64562]","[64461, 63924, 64382, 64906, 65426, 39, 65103, 65442, 173, 125, 65485, 137, 215, 114, 65516, 73, 65279, 9, 65296, 65511, 170, 220, 424, 360, 65510, 60, 14, 65442, 65490, 65528, 65469, 65516, 5, 17, 65516, 148, 224, 288, 644, 636, 663, 950, 747, 1065, 918, 639, 796, 639, 789, 793, 646, 570, 645, 589, 486, 441, 308, 186, 120, 95]","[110, 64460, 64327, 64755, 65246, 81, 65306, 65094, 64940, 64727, 64663, 64548, 64519, 64751, 64929, 65103, 65201, 65132, 65090, 64917, 64802, 65011, 65123, 64998, 65053, 64992, 65302, 65404, 65489, 65504, 65483, 22, 65510, 65443, 65364, 65320, 65155, 64870, 64634, 64463, 64696, 64794, 65058, 64866, 65094, 65073, 65254, 65240, 65260, 65277, 65334, 65359, 65369, 65355, 65327, 65322, 65395, 65535, 128, 58]","[11647, 22378, 14288, 2617, 9459, 2761, 1828, 14242, 4779, 60055, 319, 64522, 60908, 57161, 56425, 60641, 62308, 5370, 64497, 7714, 1889, 65305, 4679, 61870, 59861, 61704, 65263, 65255, 30, 63669, 64180, 361, 63788, 62547, 64320, 64763, 57007, 54915, 48765, 45813, 51253, 51915, 53393, 62100, 58688, 687, 61834, 2955, 6889, 2693, 643, 4512, 4315, 64790, 58304, 55397, 55456, 59373, 60014, 62490]","[40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 44924, 51969, 57095, 818, 9467, 16360, 23853, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 20591, 12954, 9981, 5055, 65030, 61079, 57367, 52340, 44899, 40536, 40536, 40536, 41437, 49368, 51574, 49260, 55983, 53978, 58587, 59263, 59711, 61660, 63964, 64697, 65397, 457, 64893, 601, 3788, 4947, 3389, 823]","[17532, 25000, 17446, 993, 63654, 2531, 64516, 65322, 1327, 2281, 2660, 656, 2007, 4035, 4616, 6093, 8608, 5672, 3978, 2268, 64799, 64239, 572, 4660, 3152, 65038, 3206, 450, 64763, 64465, 63398, 63435, 62673, 61184, 59726, 59444, 57069, 54850, 51086, 48378, 43127, 41126, 42862, 43704, 48525, 52424, 49897, 53740, 56468, 59356, 62160, 64049, 1301, 3633, 4422, 4748, 5901, 6546, 4400, 4592]"
bowling,"[61612, 61612, 61612, 61648, 62242, 61834, 62366, 63169, 63849, 64311, 64775, 65087, 65322, 65320, 65185, 64913, 64415, 63932, 63045, 61993, 61612, 61612, 61612, 61612, 61994, 62822, 63593, 64275, 64810, 65125, 65340, 65422, 65404, 65394, 65305, 65083, 64805, 64624, 64282, 63559, 63718, 63381, 63635, 63705, 64006, 64202, 64177, 64507, 64745, 64820, 64767, 64700, 64688, 64626, 64633, 64615, 64576, 64552, 64444, 64404]","[64581, 64856, 64795, 65341, 394, 65354, 65106, 65329, 1, 7, 65524, 124, 235, 228, 27, 120, 42, 65, 65370, 308, 182, 608, 493, 430, 220, 67, 65439, 65446, 32, 45, 65460, 65468, 65483, 65444, 65486, 11, 144, 269, 467, 700, 900, 747, 1011, 927, 627, 1071, 1043, 1026, 766, 689, 485, 353, 310, 269, 289, 328, 391, 309, 318, 337]","[65144, 64088, 63506, 64025, 65451, 408, 20, 64963, 64954, 65056, 64919, 64765, 64715, 64815, 64956, 65073, 65110, 65064, 65074, 65073, 64950, 64873, 64976, 65117, 64904, 64752, 64929, 65267, 65449, 98, 63, 107, 167, 151, 120, 65479, 65183, 64837, 64844, 64560, 64469, 64710, 64638, 64730, 64765, 64975, 64897, 64818, 64852, 64998, 65115, 65169, 65206, 65212, 65129, 65097, 65098, 65121, 65189, 65144]","[15533, 8278, 5007, 8006, 1828, 64966, 8964, 10074, 4831, 65508, 65230, 1436, 63886, 62384, 59938, 61766, 61915, 60103, 2949, 7277, 8195, 10595, 11004, 65034, 56431, 52258, 58031, 2513, 2143, 62311, 61166, 63185, 62785, 63702, 1656, 1057, 65380, 60647, 59259, 54444, 57360, 58550, 63440, 58578, 8980, 5409, 246, 675, 5509, 5158, 2022, 2807, 4937, 5742, 5137, 4016, 2452, 2437, 834, 63507]","[40536, 40536, 40536, 40536, 47662, 42924, 40536, 40536, 40536, 44486, 47944, 53705, 60895, 2867, 8692, 14931, 17592, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 17682, 10412, 6864, 2531, 62820, 56863, 48737, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 48268, 48818, 54062, 54859, 55568, 61371, 2179, 5671, 6615, 6907, 5547, 5647, 7123, 9165, 11628, 12133, 11165]","[12984, 22520, 16047, 58024, 54752, 60134, 1139, 965, 64960, 851, 65070, 200, 696, 1624, 2764, 3631, 4606, 7261, 5001, 3109, 65298, 61196, 65471, 61024, 59828, 62646, 64095, 65166, 63200, 63264, 63410, 62038, 59947, 58876, 58491, 57390, 56882, 54050, 48799, 43705, 44600, 43395, 45245, 43518, 52131, 51573, 52336, 60480, 384, 3766, 5924, 5952, 6521, 5378, 4290, 3106, 2821, 3188, 2007, 1370]"
bowling,"[61612, 61612, 61612, 61612, 61612, 61648, 62499, 63442, 64137, 64672, 65058, 65331, 65397, 65334, 65085, 64557, 63561, 62443, 61612, 61612, 61612, 61612, 61612, 62286, 63168, 63889, 64504, 65041, 65240, 65325, 65341, 65263, 65243, 64939, 64782, 64487, 64455, 64117, 64187, 64097, 64286, 64123, 64031, 64198, 64528, 64612, 64538, 64543, 64546, 64614, 64638, 64603, 64548, 64593, 64579, 64564, 64528, 64518, 64446, 64492]","[64815, 64358, 64479, 104, 235, 65247, 65173, 8, 15, 65227, 65389, 65434, 65506, 6, 65528, 134, 65319, 65461, 65501, 705, 499, 435, 414, 254, 151, 65530, 22, 55, 18, 67, 15, 63, 86, 210, 248, 449, 470, 558, 766, 974, 697, 899, 505, 427, 671, 486, 451, 416, 406, 434, 359, 296, 252, 211, 184, 100, 68, 13, 65527, 65488]","[65154, 64515, 64544, 64802, 65298, 65487, 65094, 64852, 64825, 64808, 64708, 64592, 64568, 64663, 64655, 64748, 64633, 64564, 64499, 64534, 64894, 64673, 64777, 64921, 64999, 65337, 14, 88, 75, 102, 89, 65504, 65309, 65227, 64813, 64583, 64506, 64527, 64603, 64569, 64711, 65030, 65094, 64956, 64965, 65098, 65284, 65372, 65397, 65324, 65290, 65332, 65369, 65366, 65365, 65405, 65436, 65450, 65493, 11]","[11042, 16217, 20159, 8507, 63637, 62715, 5690, 12673, 5329, 64404, 784, 63187, 60302, 59860, 59132, 59862, 61389, 3049, 5510, 7943, 64864, 1744, 61365, 65491, 64813, 61941, 62907, 62562, 63435, 62654, 63245, 65169, 63778, 605, 63166, 59086, 54329, 57049, 50061, 40536, 43569, 62187, 62703, 5536, 3718, 62521, 62739, 64143, 3749, 1638, 62447, 58685, 56290, 57726, 61775, 496, 2378, 1977, 65417, 63711]","[40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 41992, 47544, 52439, 59271, 2458, 8912, 16010, 23163, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 18336, 12285, 5031, 64606, 57178, 50973, 45114, 40536, 40536, 40536, 40536, 40536, 40536, 52341, 54519, 52188, 49904, 56191, 64493, 2637, 3010, 758, 65005, 758, 2393, 2466, 1348, 1018, 1181, 1167, 1655, 2523, 2870]","[15968, 25000, 18250, 918, 4831, 7413, 65324, 2501, 7301, 4579, 3283, 1616, 354, 64950, 64091, 65307, 524, 60834, 53858, 55588, 58296, 58777, 59328, 65206, 63643, 61468, 60745, 61602, 61716, 61802, 61437, 61339, 59864, 59733, 59896, 59109, 53186, 52791, 51207, 42590, 44092, 48717, 54187, 52744, 53988, 57601, 58575, 60087, 62905, 320, 1781, 2498, 2739, 3614, 5009, 6706, 7505, 7763, 6521, 5044]"
bowling,"[61612, 61612, 61612, 61612, 61612, 61612, 62660, 63776, 64315, 64728, 64949, 65272, 65249, 65128, 64817, 64047, 62960, 61612, 61612, 61612, 61612, 61612, 61878, 63191, 64016, 64444, 64986, 65300, 65513, 128, 65521, 78, 65487, 65280, 65227, 64891, 65023, 64360, 64463, 64104, 63937, 63500, 63469, 64036, 64615, 64623, 64444, 64512, 64576, 64598, 64646, 64647, 64645, 64572, 64513, 64531, 64552, 64582, 64585, 64553]","[65231, 64633, 64210, 145, 28, 64989, 65276, 109, 98, 65449, 65271, 211, 222, 32, 85, 65474, 65411, 64897, 65416, 429, 169, 212, 65497, 204, 65514, 65468, 65457, 65513, 44, 59, 135, 18, 171, 146, 242, 282, 351, 742, 608, 907, 800, 811, 857, 1170, 871, 650, 460, 376, 443, 403, 283, 271, 343, 370, 345, 253, 202, 164, 113, 151]","[64904, 64188, 64314, 64914, 65309, 64760, 64534, 64646, 64752, 64929, 64642, 64554, 64530, 64702, 64688, 64572, 64034, 63881, 63996, 63858, 64168, 64733, 64945, 65222, 65521, 98, 138, 202, 21, 2, 65452, 65292, 65358, 65185, 65197, 65042, 64711, 64506, 64297, 64600, 64829, 64928, 64676, 64443, 64544, 65099, 65398, 65492, 11, 65493, 65347, 65273, 65264, 65323, 65394, 65420, 65441, 65469, 65490, 65484]","[5425, 10057, 25000, 1123, 61149, 15728, 12606, 62576, 60265, 60467, 1171, 4876, 59360, 55942, 62611, 64787, 3440, 64292, 8555, 6865, 3038, 58001, 61611, 54605, 55188, 59596, 63216, 63888, 61791, 63238, 61170, 61998, 64867, 61552, 1223, 61224, 2642, 59379, 53064, 56076, 52651, 62176, 63110, 57543, 50419, 54682, 54271, 56682, 59742, 61954, 98, 5363, 6994, 6067, 4787, 2342, 65401, 63620, 63010, 63228]","[40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 46546, 50188, 53397, 60774, 4656, 12181, 19699, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 20356, 14185, 9405, 4918, 1945, 62928, 59807, 59256, 53165, 49940, 40588, 40536, 40536, 40536, 40536, 42302, 40536, 40536, 40536, 57611, 8960, 12837, 9936, 4271, 63995, 59229, 59974, 63709, 2597, 4308, 4242, 4743, 4522, 3992, 2836]","[14424, 16753, 13840, 56850, 60779, 11833, 4545, 64760, 2755, 5067, 65268, 334, 1366, 1722, 1522, 2509, 2359, 64091, 56518, 57596, 57603, 53603, 56456, 58938, 65060, 65479, 1541, 687, 63809, 63908, 62353, 62242, 60403, 58912, 59749, 56084, 57517, 53254, 48352, 42291, 42178, 46343, 48503, 50697, 55937, 62101, 63615, 61676, 62679, 1170, 3411, 4631, 5258, 6411, 7875, 8715, 7906, 6495, 5092, 2900]"
bowling,"[61612, 61612, 61612, 61612, 61973, 61916, 62535, 63438, 64088, 64601, 64946, 65228, 65227, 65137, 64761, 64276, 63098, 61692, 61612, 61612, 61612, 61612, 61612, 62865, 63720, 64445, 64927, 65218, 65440, 2, 73, 65460, 40, 65398, 65408, 65147, 65339, 65016, 64566, 64536, 63599, 63359, 63369, 63559, 64055, 64438, 64535, 64560, 64523, 64639, 64666, 64681, 64620, 64609, 64609, 64576, 64510, 64511, 64332, 64543]","[64868, 64651, 63961, 273, 413, 65177, 65301, 136, 81, 34, 65388, 65507, 54, 56, 65461, 74, 81, 136, 464, 725, 836, 504, 441, 324, 160, 122, 18, 1, 65503, 65458, 65508, 52, 65531, 77, 80, 392, 348, 587, 570, 920, 622, 1067, 1226, 541, 945, 870, 772, 563, 280, 311, 367, 203, 302, 269, 223, 245, 117, 161, 301, 249]","[413, 64278, 63324, 63509, 65014, 297, 65241, 65021, 64906, 64831, 64632, 64623, 64749, 64715, 64670, 64589, 64404, 64466, 64660, 64365, 64221, 64513, 64893, 65037, 65198, 65366, 65505, 155, 112, 116, 176, 229, 99, 65525, 65229, 64950, 64750, 64707, 64607, 64668, 64702, 64423, 64664, 64524, 64591, 64931, 65244, 65301, 65248, 65169, 65147, 65162, 65317, 65394, 65453, 65520, 35, 65522, 65458, 65362]","[16051, 4519, 25000, 4084, 48020, 62684, 9606, 8143, 4007, 64323, 64600, 1403, 61949, 57199, 60795, 2550, 6741, 7700, 2845, 3131, 5459, 6118, 64909, 60818, 61917, 61341, 62339, 63208, 61611, 62454, 64741, 64053, 83, 2043, 5333, 5167, 2857, 1659, 1320, 58813, 52752, 61098, 45203, 61623, 18503, 13214, 1858, 58177, 61195, 5238, 8414, 11242, 12866, 7817, 3006, 64664, 62271, 61571, 57785, 58298]","[40536, 40536, 40536, 40536, 44068, 40536, 40536, 40536, 40536, 45342, 52636, 62090, 4354, 10316, 17519, 21655, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 23751, 16965, 10941, 8803, 6186, 489, 60255, 55598, 46939, 40793, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 45934, 47303, 58845, 84, 64721, 62599, 62466, 63366, 401, 3043, 4097, 6000, 7644, 8015, 6189, 5587, 5900]","[15607, 25000, 24546, 2219, 63932, 4348, 65482, 1813, 4483, 4954, 3688, 1329, 1343, 2566, 1825, 572, 266, 60609, 58389, 58503, 61838, 64148, 58500, 58953, 64676, 64260, 63549, 64027, 62987, 61014, 58903, 57921, 57602, 56086, 55237, 56176, 53381, 49415, 48287, 46980, 40767, 42626, 41828, 41315, 47179, 54119, 57805, 61587, 62811, 64046, 236, 2052, 2832, 3463, 3665, 3769, 4245, 3602, 2568, 4436]"
bowling,"[61612, 61612, 61612, 61612, 61694, 61865, 62528, 63680, 64248, 64741, 64934, 65147, 65258, 65057, 64764, 64096, 63448, 62021, 61612, 61612, 61612, 61612, 61907, 62720, 63511, 64224, 64666, 65076, 65309, 5, 56, 20, 45, 65461, 65383, 65340, 65086, 65114, 64948, 64944, 64479, 64514, 64118, 63967, 63832, 64172, 64364, 64394, 64516, 64623, 64649, 64664, 64667, 64585, 64665, 64632, 64580, 64605, 64566, 64509]","[65204, 65040, 65114, 65359, 519, 82, 65217, 65515, 65497, 65303, 65245, 65335, 65454, 65516, 65535, 93, 251, 194, 803, 905, 627, 468, 405, 349, 287, 65471, 111, 77, 93, 124, 76, 121, 119, 173, 249, 324, 459, 384, 324, 707, 368, 839, 547, 568, 427, 593, 482, 497, 448, 373, 266, 335, 465, 387, 337, 368, 251, 328, 319, 194]","[78, 63809, 63459, 64033, 65530, 9, 64954, 64610, 64649, 64720, 64644, 64540, 64471, 64762, 64934, 64797, 64732, 64714, 64828, 65055, 65213, 65007, 65113, 65222, 65282, 65313, 65481, 47, 50, 5, 65483, 65431, 65328, 65313, 65215, 65218, 65022, 64846, 64594, 64547, 64489, 64540, 64695, 64649, 64521, 64477, 64659, 64949, 65050, 65095, 65147, 65242, 65267, 65237, 65233, 65275, 65398, 65435, 65397, 65406]","[9649, 62380, 63260, 4194, 5623, 62752, 2152, 3059, 62404, 64626, 2829, 2285, 65482, 61104, 59681, 62760, 64522, 4810, 13099, 1912, 60129, 61985, 6201, 3536, 60904, 63600, 1327, 63582, 61565, 61577, 62675, 62742, 62739, 61760, 61853, 64749, 1180, 1733, 7596, 65455, 64124, 62, 61697, 3894, 1393, 64845, 63812, 62548, 55624, 51396, 51106, 55121, 54029, 52018, 56716, 62257, 718, 308, 61889, 61359]","[40536, 40536, 40536, 40536, 43245, 40536, 40536, 40536, 42683, 48622, 54635, 59251, 2763, 13082, 18269, 23602, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 20801, 15189, 7424, 3442, 64613, 61206, 59305, 55510, 55848, 45691, 42825, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 52474, 61239, 63628, 298, 1952, 2316, 2326, 800, 1065, 3004, 4683, 4209, 4426, 4740]","[22959, 25000, 15863, 61658, 60631, 6852, 7272, 5145, 5602, 5874, 3527, 1026, 150, 65064, 63598, 63520, 64700, 62479, 59237, 60086, 2157, 3283, 5706, 2406, 669, 1651, 13, 64356, 62481, 63467, 62816, 61645, 60503, 59039, 58020, 57595, 59593, 60063, 61816, 57585, 56204, 55610, 56917, 58877, 61076, 59435, 58735, 61139, 62533, 62792, 62490, 61884, 63747, 64998, 997, 3479, 5177, 4306, 5189, 5790]"
bowling,"[61612, 61612, 61612, 61612, 61612, 62144, 62972, 63676, 64183, 64631, 64875, 65157, 65284, 65303, 65235, 65119, 64881, 64334, 63223, 62098, 61612, 61612, 61612, 61612, 61965, 63175, 63865, 64281, 64783, 65038, 65184, 65225, 65204, 65112, 65043, 64787, 64536, 64072, 63684, 63098, 62975, 63144, 63561, 63697, 63744, 64031, 64335, 64661, 64924, 64939, 64844, 64733, 64488, 64419, 64227, 64058, 64070, 64063, 64190, 64274]","[64738, 64518, 64556, 313, 400, 65480, 65366, 0, 65534, 31, 65392, 65398, 65522, 65485, 61, 159, 203, 165, 98, 124, 582, 481, 893, 547, 263, 381, 144, 185, 96, 51, 79, 53, 14, 115, 105, 203, 279, 275, 280, 491, 629, 692, 650, 846, 763, 711, 549, 610, 615, 448, 360, 280, 231, 283, 284, 246, 149, 98, 20, 65486]","[296, 64329, 64256, 64821, 65349, 65103, 64828, 64976, 65013, 65059, 64988, 64946, 65026, 65160, 65200, 65205, 65005, 64661, 64597, 64630, 64618, 64597, 64758, 64804, 65165, 65285, 65323, 65442, 14, 12, 118, 24, 65462, 65478, 65382, 65255, 65099, 64894, 64865, 64695, 64501, 64450, 64444, 64886, 65101, 65144, 65008, 64906, 64898, 64947, 65073, 65194, 65218, 65210, 65264, 65343, 65365, 65469, 65528, 65467]","[9577, 8951, 20387, 3991, 58346, 65421, 64072, 804, 5639, 6113, 431, 1417, 427, 62347, 60286, 59548, 63182, 2568, 5999, 12998, 11300, 5207, 6608, 64310, 63578, 58060, 58702, 63993, 64783, 63454, 60757, 59836, 61514, 62749, 62389, 64815, 61754, 63077, 61553, 61740, 52310, 60108, 64364, 1253, 59746, 56749, 59865, 2948, 2747, 64997, 1223, 3476, 5288, 7635, 4342, 64245, 61623, 60332, 60475, 64378]","[40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 44742, 49037, 52713, 57232, 63691, 3089, 7892, 10106, 14143, 20880, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 22940, 16846, 13357, 8062, 2731, 472, 61632, 56695, 49617, 42076, 40536, 40536, 40536, 40536, 40536, 40536, 53630, 58752, 55208, 51821, 53144, 59235, 373, 5291, 7492, 7525, 10455, 12965, 15456, 17280, 18061, 16470, 12966]","[23951, 25000, 18148, 63433, 62668, 8158, 5001, 65436, 1990, 4210, 3736, 2008, 1631, 467, 65234, 54, 1757, 2022, 294, 61680, 57860, 56434, 57558, 60514, 57361, 60123, 63524, 65012, 1151, 64007, 62876, 61320, 60070, 58130, 56376, 56466, 54599, 54089, 51384, 47842, 43593, 42799, 45537, 49420, 49337, 52095, 56147, 60417, 219, 3548, 6290, 8844, 9610, 11397, 11787, 10667, 11059, 10338, 9591, 8146]"
