gesture,ax,ay,az,gx,gy,gz
bowling,"[62082, 61612, 61612, 61612, 61612, 61934, 63058, 64344, 65391, 495, 789, 976, 724, 224, 65308, 64217, 63155, 61612, 61612, 61612, 61612, 61612, 61612, 61612, 62347, 63667, 64299, 64501, 64859, 64810, 64834, 64679, 64531, 64131, 64120, 64483, 64964, 263, 299, 678, 830, 664, 766, 632, 527, 536, 455, 367, 359, 390, 358, 519, 530, 585, 635, 651, 654, 702, 693, 684]","[142, 45, 19, 286, 215, 559, 506, 411, 427, 507, 452, 583, 448, 674, 243, 330, 218, 719, 1334, 1703, 1517, 986, 133, 65278, 65418, 64864, 65137, 65120, 65295, 65417, 65502, 65492, 141, 309, 384, 162, 200, 952, 610, 528, 755, 918, 569, 848, 710, 448, 434, 586, 481, 401, 450, 461, 562, 639, 613, 570, 677, 699, 655, 650]","[64094, 63820, 64075, 63802, 63878, 63888, 63750, 63640, 63821, 63855, 64034, 63915, 64155, 64363, 63560, 63429, 62460, 61612, 61612, 61612, 61612, 61612, 62366, 64485, 551, 744, 1221, 1620, 1304, 778, 65282, 64749, 64741, 64388, 63735, 62607, 62106, 61760, 62421, 62700, 63652, 64471, 64566, 64911, 64917, 64672, 64815, 64944, 65009, 65146, 65350, 65294, 65360, 65263, 65332, 65420, 65421, 65362, 65410, 65386]","[4486, 4451, 64931, 59759, 64234, 6780, 6535, 8321, 8089, 8055, 6062, 63681, 8142, 5821, 48927, 48771, 54301, 61539, 18327, 10463, 20266, 632, 45053, 57912, 60528, 55413, 1279, 1330, 65475, 65099, 62604, 9150, 18876, 4486, 62, 13435, 55716, 7155, 3236, 63211, 64719, 52844, 49224, 51517, 40536, 40536, 51552, 52349, 49953, 54949, 61759, 3324, 4550, 1377, 1664, 2010, 1714, 2479, 1310, 1226]","[40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 46717, 55455, 63443, 10504, 14581, 17395, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 18620, 14764, 6390, 60236, 47962, 40662, 42773, 40536, 40536, 40536, 40536, 47645, 47981, 59112, 61443, 8629, 9617, 10483, 12308, 10432, 7246, 9598, 9913, 8421, 7650, 4390, 2872, 3872, 4018, 5072, 5222, 4202, 3907, 4000, 3063]","[65154, 111, 57953, 50705, 49664, 53227, 58342, 62437, 62684, 65281, 1154, 64905, 2048, 3968, 65102, 1358, 7810, 14487, 14822, 7349, 8637, 60608, 54877, 1921, 6657, 1660, 2860, 65030, 64122, 63964, 64890, 127, 3587, 63007, 60189, 579, 50015, 58327, 60403, 62826, 63407, 64893, 1055, 2975, 5964, 9131, 12057, 11544, 10393, 9211, 8599, 7722, 4613, 1572, 408, 64667, 64445, 64622, 64506, 64660]"
bowling,"[62491, 61612, 61612, 61612, 61612, 61612, 61612, 62535, 63963, 64982, 267, 741, 785, 435, 65384, 64732, 63634, 61993, 61612, 61612, 61612, 61612, 61612, 61612, 61612, 62850, 64046, 64550, 64990, 65510, 119, 30, 65343, 65335, 65356, 65505, 122, 533, 749, 687, 772, 1135, 878, 858, 873, 921, 795, 778, 716, 631, 651, 591, 574, 569, 555, 533, 571, 599, 618, 652]","[299, 197, 193, 340, 300, 142, 256, 211, 269, 576, 675, 811, 585, 462, 520, 426, 330, 65475, 205, 1165, 1226, 1735, 1317, 907, 73, 370, 65333, 71, 343, 192, 38, 65412, 65475, 174, 5, 359, 207, 644, 764, 1007, 207, 1539, 1212, 653, 1078, 556, 527, 504, 520, 453, 565, 670, 848, 728, 732, 691, 810, 757, 740, 721]","[64487, 63967, 63457, 63571, 63758, 63736, 63701, 63419, 63214, 63262, 63428, 63337, 63361, 63795, 64056, 63897, 63429, 62045, 61612, 61612, 61612, 61612, 61612, 62691, 65029, 604, 761, 1398, 984, 216, 45, 65491, 65234, 64830, 64403, 64200, 63962, 63673, 63692, 63768, 64076, 64357, 64763, 64976, 65107, 65270, 65502, 65513, 0, 32, 65505, 28, 65515, 65479, 65440, 65480, 65425, 65433, 65475, 65502]","[18184, 19653, 18654, 15630, 8796, 7409, 9463, 6324, 4516, 8864, 8524, 4809, 63743, 63756, 57602, 52351, 44270, 61523, 19283, 18818, 15237, 1223, 63164, 62432, 7471, 948, 690, 63464, 62065, 62980, 65110, 1792, 64411, 64695, 65287, 1008, 2375, 64316, 2716, 52923, 533, 63258, 40536, 50869, 52868, 45198, 48203, 48339, 52644, 57644, 61219, 64600, 61494, 62733, 1177, 1675, 65261, 65252, 326, 1548]","[40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 48171, 55544, 3368, 18155, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 18054, 12356, 63272, 56344, 56500, 53779, 52684, 51409, 49955, 53052, 51377, 54601, 57342, 61095, 62408, 203, 6326, 347, 63699, 1552, 2331, 1028, 245, 63936, 63106, 63064, 62575, 62582, 62724, 64350, 65227, 1156, 1360, 1100]","[46299, 50067, 52369, 51975, 53297, 54834, 59564, 61484, 59320, 61130, 63837, 846, 2316, 1581, 2081, 4390, 7358, 19979, 15237, 5515, 1612, 59968, 662, 4547, 2451, 4146, 3086, 59025, 63793, 2645, 1757, 2956, 62981, 62853, 63530, 59871, 61319, 57747, 59044, 55816, 63451, 60107, 56724, 63330, 814, 1085, 64589, 608, 1981, 4209, 5523, 5209, 4640, 4301, 3742, 2052, 65162, 64812, 64419, 64714]"
bowling,"[62397, 62937, 64385, 64328, 64240, 64535, 64111, 64124, 63717, 63116, 62841, 62888, 63196, 63570, 64095, 64860, 65160, 183, 410, 328, 65533, 64566, 63011, 61612, 61612, 61612, 61612, 61612, 61612, 61612, 62009, 63126, 64130, 64797, 65267, 339, 680, 814, 848, 657, 546, 225, 103, 13, 154, 96, 549, 347, 387, 742, 702, 798, 1058, 1283, 1319, 1181, 1004, 807, 687, 466]","[1021, 1945, 2057, 697, 65493, 134, 65391, 64323, 64442, 64875, 64960, 65192, 65534, 198, 259, 385, 526, 807, 477, 682, 518, 390, 224, 278, 142, 909, 1053, 1458, 1030, 361, 152, 443, 289, 65413, 65526, 153, 285, 111, 261, 263, 193, 174, 182, 65377, 196, 114, 342, 192, 285, 538, 249, 527, 570, 803, 855, 903, 762, 607, 619, 435]","[64454, 64401, 63996, 65024, 79, 137, 78, 65344, 370, 413, 21, 65230, 65082, 64952, 64708, 64509, 64472, 64108, 64093, 63779, 63466, 63501, 63244, 62658, 61890, 61612, 61612, 62043, 62892, 63921, 208, 1220, 829, 911, 775, 216, 65017, 64575, 64852, 65088, 65134, 64926, 64858, 64723, 64540, 64592, 64393, 64564, 64570, 64308, 64096, 64156, 64111, 64073, 64366, 64672, 64865, 64962, 65058, 65362]","[7964, 63222, 59387, 56663, 6391, 6818, 11930, 25000, 25000, 9874, 4652, 20947, 22164, 18766, 12040, 16512, 15946, 10722, 10239, 8589, 61845, 61213, 63298, 772, 5788, 10184, 17942, 23485, 65314, 58978, 62486, 54249, 56957, 62329, 63814, 64532, 63502, 64179, 65520, 65079, 471, 65470, 63223, 5624, 13933, 17862, 7699, 4795, 7277, 60615, 218, 6223, 60270, 55259, 48226, 43710, 40536, 40536, 44528, 51049]","[40887, 45277, 53888, 10793, 4962, 65109, 60501, 52255, 53288, 47987, 41473, 40536, 40536, 40536, 40536, 43497, 48415, 53176, 64095, 4611, 17593, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 9002, 4553, 62839, 56268, 53233, 57303, 869, 64569, 63818, 62515, 64485, 63795, 63432, 62799, 58385, 63378, 54107, 53466, 50363, 49932, 49887, 54250, 63583, 4982, 10449, 11554, 12677, 11781]","[40536, 40536, 40536, 3497, 4757, 62941, 967, 6920, 555, 45216, 42212, 46276, 51020, 55848, 56162, 60364, 62315, 351, 4042, 4054, 5117, 4603, 7774, 8561, 4812, 1067, 64921, 62245, 55091, 56695, 57142, 56548, 2088, 3740, 2140, 2111, 3178, 1845, 63879, 64017, 64519, 64011, 62613, 62732, 62637, 64472, 63236, 58902, 63789, 59690, 62964, 64880, 166, 63995, 63518, 63435, 64920, 2188, 4849, 6111]"
bowling,"[62833, 61704, 61612, 61612, 61612, 62188, 62983, 63633, 64160, 64698, 65316, 47, 315, 482, 475, 424, 65475, 65152, 64584, 63622, 61795, 61612, 61612, 61612, 61612, 61612, 61612, 61668, 62984, 64004, 64417, 64861, 65137, 17, 144, 35, 65049, 64790, 64616, 64855, 64888, 65314, 65201, 178, 65519, 356, 698, 515, 707, 672, 458, 487, 251, 244, 165, 182, 299, 359, 445, 428]","[65525, 199, 608, 905, 914, 672, 282, 431, 362, 186, 186, 169, 307, 540, 689, 719, 578, 469, 311, 262, 465, 878, 1651, 1242, 1617, 1031, 514, 80, 203, 37, 65113, 64983, 65466, 48, 197, 149, 65399, 239, 11, 843, 391, 1341, 814, 1509, 1198, 840, 1239, 850, 570, 790, 712, 531, 611, 322, 462, 632, 548, 787, 782, 847]","[65097, 64370, 64217, 63693, 63766, 64078, 64719, 64823, 64943, 64868, 64714, 64956, 64999, 65032, 64992, 64935, 64831, 64287, 64123, 63723, 63230, 62274, 61612, 61612, 61612, 62361, 63696, 64599, 580, 640, 939, 1118, 1119, 585, 196, 65473, 18, 65275, 64837, 63819, 63346, 63362, 63457, 63326, 63622, 63342, 63847, 64131, 64170, 64507, 64662, 64836, 64985, 65102, 65373, 65419, 65443, 65399, 65345, 65380]","[14374, 19367, 13441, 7422, 8717, 10971, 10880, 8346, 7354, 4526, 4955, 65125, 852, 64359, 1397, 2754, 875, 55962, 52880, 63767, 6534, 18563, 20335, 24921, 8135, 1263, 51646, 50929, 61059, 62019, 62812, 64945, 65263, 63911, 64451, 62597, 3379, 5491, 1200, 64767, 4281, 3580, 60200, 12582, 60622, 9446, 63451, 57100, 63625, 55494, 40536, 40536, 40536, 46947, 60610, 61280, 65320, 858, 2314, 1844]","[40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 40825, 54190, 56603, 60049, 1934, 7844, 11554, 13302, 24232, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 16891, 10824, 6788, 64603, 56942, 52994, 54046, 52317, 46060, 40536, 40536, 40536, 47547, 51654, 55292, 57813, 53356, 63531, 61552, 61501, 1197, 1480, 4543, 2900, 818, 525, 64476, 63692, 64124, 64471, 1181]","[42636, 40898, 40536, 40536, 45054, 53150, 57911, 58272, 63676, 65125, 496, 63388, 60644, 61706, 64237, 1490, 6077, 5735, 8973, 11492, 12877, 9696, 4094, 63009, 55674, 59202, 56900, 62622, 63642, 9432, 6711, 740, 62519, 63236, 62714, 60318, 60139, 59852, 58307, 54555, 59678, 54140, 56518, 59965, 61040, 1467, 1136, 2528, 8150, 7029, 7657, 7051, 8556, 10736, 8096, 7737, 4456, 2986, 2020, 80]"
bowling,"[62694, 61612, 61612, 61612, 61612, 61612, 61612, 61612, 61612, 63129, 63900, 64601, 65121, 65492, 348, 636, 719, 883, 847, 664, 511, 257, 134, 65459, 168, 65517, 390, 416, 280, 261, 443, 489, 413, 473, 657, 771, 810, 771, 644, 482, 409, 265, 188, 157, 123, 31, 105, 168, 205, 280, 309, 239, 354, 389, 310, 290, 297, 233, 159, 147]","[635, 747, 1359, 1012, 1085, 1288, 724, 72, 117, 442, 103, 155, 75, 241, 130, 292, 170, 408, 333, 384, 223, 218, 67, 206, 145, 503, 533, 385, 1266, 337, 1144, 932, 627, 807, 740, 667, 718, 776, 546, 565, 649, 486, 631, 656, 499, 734, 765, 627, 624, 684, 659, 801, 1037, 925, 846, 926, 894, 853, 806, 873]","[63802, 63251, 62128, 61612, 61612, 61612, 61612, 62948, 64675, 442, 1175, 1440, 1119, 772, 137, 65240, 65274, 64982, 65076, 65240, 65215, 65064, 65125, 65001, 64633, 64505, 64136, 64320, 64190, 64339, 64232, 64160, 64390, 64330, 64127, 64194, 64321, 64381, 64507, 64670, 64664, 64760, 64876, 65024, 65209, 65279, 65107, 65137, 65098, 65024, 64985, 65032, 64775, 64812, 64991, 64925, 64863, 64966, 65029, 64981]","[10890, 5137, 8072, 7956, 12937, 3959, 618, 63073, 63636, 62137, 64748, 59678, 63472, 62451, 63085, 63202, 64630, 63636, 62640, 63340, 62426, 759, 3883, 3826, 64215, 6972, 62072, 15302, 61306, 288, 11497, 56701, 3617, 4548, 62246, 63972, 63308, 55985, 52578, 58140, 56561, 58791, 60864, 58465, 60342, 62886, 61158, 64400, 968, 524, 643, 2526, 63666, 63988, 65442, 65346, 1544, 490, 62841, 63006]","[25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 22991, 8900, 65182, 57174, 52559, 53762, 56318, 56393, 61712, 61214, 61339, 60703, 61029, 55902, 54495, 54867, 54448, 56775, 55713, 57406, 51034, 53180, 52072, 47511, 49552, 54471, 57725, 62243, 1262, 4638, 5848, 7039, 7496, 8207, 6523, 1513, 64233, 64796, 62972, 61952, 62508, 62214, 61775, 65497, 508, 65336, 991, 2563, 2787, 3250]","[8038, 3727, 3322, 3424, 64011, 63606, 65392, 64519, 62177, 64994, 2943, 63964, 818, 65179, 1053, 748, 64614, 64308, 62551, 62422, 62242, 63602, 64840, 63068, 61896, 59568, 59484, 60499, 56543, 57901, 61851, 59672, 62334, 743, 597, 1821, 3691, 4159, 4580, 5719, 7061, 7230, 6553, 4774, 3364, 2636, 1683, 99, 64822, 63023, 61592, 61136, 62473, 63520, 64028, 379, 1458, 1124, 37, 65237]"
bowling,"[61952, 61612, 61612, 61612, 61612, 62212, 63112, 64317, 17, 559, 684, 478, 150, 65291, 64854, 64038, 62883, 61612, 61612, 61612, 61612, 61612, 61612, 61612, 61998, 63472, 64239, 64797, 29, 408, 541, 606, 601, 641, 503, 422, 183, 65451, 65370, 65287, 65502, 125, 65457, 217, 65415, 331, 239, 364, 520, 386, 578, 504, 568, 464, 432, 322, 188, 130, 86, 69]","[65533, 65294, 65476, 65411, 65491, 65520, 55, 498, 685, 881, 814, 553, 537, 698, 577, 262, 314, 257, 320, 801, 927, 1183, 575, 348, 134, 204, 65332, 65491, 543, 278, 238, 204, 109, 262, 281, 388, 243, 20, 132, 249, 331, 376, 440, 708, 365, 770, 601, 621, 987, 688, 679, 729, 633, 668, 566, 394, 401, 366, 301, 443]","[64747, 64866, 64679, 64354, 64178, 64096, 64222, 64036, 63917, 63901, 64059, 64238, 64521, 64626, 64401, 64063, 63597, 62762, 61989, 61677, 61612, 62069, 63044, 64226, 65254, 431, 664, 1041, 626, 152, 48, 65258, 65258, 65248, 71, 65389, 65250, 65244, 64979, 64797, 64277, 64141, 64003, 64104, 63876, 63865, 63749, 63712, 64138, 64230, 64275, 64468, 64501, 64612, 64568, 64681, 64751, 64761, 64844, 64834]","[3805, 9626, 6176, 60273, 60419, 59157, 5286, 1522, 3305, 7175, 2983, 2914, 4711, 64852, 54468, 58040, 60032, 64008, 8539, 17664, 17352, 12623, 63996, 54964, 61622, 9530, 866, 60847, 59000, 61078, 63802, 62586, 62962, 1238, 106, 62855, 3306, 2489, 1137, 1107, 59604, 65241, 9328, 2162, 4285, 4272, 2586, 7012, 1218, 61278, 2507, 64638, 60937, 57113, 54084, 56874, 60248, 59800, 60380, 60283]","[40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 40553, 51224, 62370, 6904, 15559, 19124, 21713, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 24660, 16303, 12182, 2082, 62389, 62039, 59497, 61600, 63483, 63909, 60168, 59569, 57625, 55431, 51310, 48243, 52767, 51955, 54023, 52156, 53981, 53939, 54906, 61833, 59273, 60740, 63393, 59, 2771, 3586, 5549, 5066, 4390, 4633, 2623]","[63572, 65107, 339, 60393, 56161, 51844, 53959, 52742, 55411, 60533, 63917, 1557, 2152, 2610, 4371, 9037, 11461, 13984, 12023, 9920, 4414, 62334, 59394, 58001, 64625, 11318, 6069, 55856, 58298, 63940, 64930, 630, 65469, 65188, 62562, 61727, 178, 65138, 62018, 63620, 61207, 58301, 60437, 58372, 57878, 57304, 58439, 60930, 60107, 61336, 64332, 65017, 184, 1038, 3432, 5751, 6496, 6824, 4296, 2879]"
bowling,"[65037, 150, 593, 624, 663, 345, 65531, 65368, 65038, 64879, 64955, 65055, 65312, 65392, 65365, 65307, 64776, 63205, 61612, 61612, 61612, 61612, 61612, 61612, 61612, 62767, 63861, 64206, 64742, 65225, 94, 401, 438, 346, 29, 112, 65305, 139, 65307, 316, 65491, 308, 585, 590, 604, 697, 812, 742, 640, 471, 273, 210, 181, 216, 214, 235, 171, 155, 132, 128]","[311, 465, 522, 414, 418, 202, 332, 171, 344, 293, 108, 65498, 65526, 170, 176, 246, 335, 450, 615, 1184, 1460, 1341, 998, 540, 119, 147, 65533, 65304, 65376, 2, 250, 78, 65485, 95, 151, 202, 267, 404, 2, 971, 298, 343, 982, 548, 900, 947, 820, 848, 954, 689, 462, 334, 551, 776, 835, 908, 790, 828, 794, 884]","[64045, 64142, 64406, 64577, 64766, 65395, 498, 887, 1572, 1841, 1739, 1207, 663, 65407, 64444, 63474, 62939, 62729, 61931, 61612, 61612, 61612, 61612, 62421, 64258, 65531, 454, 1035, 1395, 890, 362, 65068, 64906, 64747, 64774, 64782, 64809, 64529, 64436, 64526, 64141, 63547, 63242, 63347, 63717, 64155, 64240, 64726, 64744, 64876, 64905, 64941, 64892, 64837, 64761, 64842, 65052, 65075, 65148, 65144]","[4631, 6266, 6551, 6296, 2103, 1874, 62630, 61682, 61770, 58970, 62604, 60387, 3183, 3189, 61733, 61579, 402, 2899, 8648, 12530, 14485, 20628, 2471, 59019, 58645, 56544, 4194, 2763, 63654, 64399, 63717, 1699, 63321, 62426, 65271, 4909, 2108, 60556, 11148, 7940, 1080, 13922, 62967, 64764, 8133, 64405, 56659, 54899, 47688, 45422, 49908, 61699, 65387, 60434, 55623, 56823, 56827, 61477, 53, 290]","[40536, 45740, 53563, 59625, 415, 11515, 16295, 18713, 19492, 8156, 1590, 60314, 60161, 55210, 61448, 3238, 24202, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 18164, 13846, 3355, 58696, 52280, 48167, 54403, 58257, 60589, 60113, 56785, 56004, 53860, 51998, 45537, 40536, 47463, 51561, 54374, 57410, 59447, 65225, 64702, 1617, 65206, 64101, 63620, 64990, 879, 2878, 4105, 2615, 3005, 2591]","[62636, 63757, 2656, 4885, 4226, 2051, 64190, 62823, 62215, 62743, 3901, 1201, 4345, 6513, 4593, 5930, 7615, 7276, 9792, 4853, 3951, 1902, 57484, 57147, 62079, 64229, 10589, 5433, 63946, 64984, 64873, 3763, 62349, 58876, 59200, 61703, 57307, 57766, 59339, 58477, 59671, 63798, 57332, 58313, 62590, 64581, 64818, 65121, 705, 1889, 4952, 7153, 7370, 5195, 3807, 3939, 3291, 3196, 3361, 2284]"
bowling,"[62835, 61626, 61960, 61807, 61612, 61612, 62069, 62666, 63415, 63998, 64709, 65497, 545, 638, 632, 430, 274, 138, 65419, 65130, 64748, 64050, 62491, 61612, 61612, 61612, 61612, 61612, 61612, 61612, 62622, 63804, 64257, 64625, 65030, 0, 109, 128, 65508, 65172, 64695, 64654, 64324, 64206, 64168, 64605, 65255, 288, 382, 414, 522, 477, 514, 358, 279, 106, 77, 0, 94, 100]","[19, 65297, 65129, 194, 89, 178, 58, 30, 65498, 61, 92, 424, 496, 491, 440, 357, 330, 523, 658, 588, 458, 620, 893, 710, 1412, 2208, 1746, 1086, 571, 128, 85, 65391, 65134, 65199, 30, 65410, 201, 78, 65458, 286, 289, 790, 374, 416, 355, 940, 360, 1787, 1004, 768, 726, 482, 341, 533, 453, 393, 493, 651, 697, 563]","[64648, 63608, 63722, 64034, 64086, 63586, 63404, 63549, 64043, 64335, 64357, 64299, 64459, 64666, 64854, 65182, 65334, 65458, 65237, 64611, 63989, 63525, 62735, 61612, 61612, 61612, 61612, 61970, 63367, 64194, 382, 727, 1196, 1562, 1020, 559, 195, 65089, 64933, 65346, 65209, 64559, 64125, 63673, 63041, 62335, 61985, 62569, 62991, 63611, 64134, 64311, 64466, 64754, 64726, 64859, 64758, 65030, 65112, 65311]","[3796, 64072, 65514, 60805, 63608, 5805, 10110, 8913, 5061, 634, 2279, 2648, 1939, 4861, 1765, 64245, 64107, 61215, 57155, 54103, 52555, 54572, 61014, 7682, 25000, 25000, 6485, 61015, 50682, 54422, 3492, 65055, 59219, 64211, 61574, 65488, 6539, 3181, 3611, 160, 64361, 407, 8817, 16208, 3032, 5893, 7536, 1662, 53389, 7616, 60918, 48957, 52381, 51401, 45370, 49065, 59260, 64912, 59382, 57325]","[40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 40536, 41847, 52911, 59126, 65045, 6624, 8829, 13586, 12530, 9902, 17115, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 20387, 15447, 9435, 60238, 57554, 52197, 47879, 52922, 55753, 46404, 41046, 40536, 40536, 40536, 40536, 43916, 53312, 61374, 437, 4081, 6225, 9434, 14207, 13270, 14020, 11147, 11203, 11674, 11689]","[9331, 9952, 1193, 53489, 54603, 62080, 724, 170, 64657, 62466, 62798, 62435, 63100, 153, 901, 64920, 65038, 63299, 64735, 4365, 7108, 9564, 16867, 22865, 17036, 7665, 57918, 57758, 60183, 7621, 8071, 10264, 65380, 56862, 63263, 63233, 349, 1774, 61168, 51833, 52195, 53939, 60750, 138, 59665, 59791, 60816, 60203, 61261, 6552, 4762, 3073, 4479, 4039, 5201, 5274, 8396, 10077, 7010, 3397]"
bowling,"[62500, 61612, 61612, 61612, 61612, 61612, 61612, 61612, 62359, 63625, 64625, 65306, 245, 377, 522, 591, 684, 716, 694, 702, 721, 711, 657, 671, 666, 612, 602, 631, 585, 533, 438, 184, 65422, 65238, 64794, 64744, 64501, 64867, 64703, 64745, 64817, 64891, 65389, 65497, 204, 304, 292, 288, 65, 65477, 65358, 65386, 65381, 65380, 65389, 65376, 65368, 65439, 65450, 65449]","[337, 251, 634, 1573, 1403, 1396, 889, 558, 349, 196, 65510, 19, 405, 77, 112, 163, 284, 233, 399, 409, 398, 358, 349, 378, 353, 334, 315, 316, 288, 243, 208, 67, 65429, 65461, 66, 175, 310, 887, 717, 1012, 1041, 578, 857, 988, 766, 816, 667, 553, 579, 344, 322, 320, 371, 462, 562, 626, 731, 743, 687, 726]","[63900, 63781, 63325, 62549, 61729, 61890, 62947, 64445, 624, 1355, 952, 242, 65206, 65176, 64963, 64746, 64725, 64711, 64758, 64780, 64682, 64707, 64911, 64902, 64841, 64967, 65100, 65055, 64989, 65022, 65047, 65140, 65025, 65270, 65251, 64903, 64471, 63706, 63899, 63861, 63893, 63470, 63476, 63825, 63868, 64263, 64437, 64532, 64752, 64776, 64823, 64842, 64918, 64930, 64954, 65028, 64953, 64794, 64797, 64786]","[64165, 4280, 20635, 21822, 18891, 5511, 58336, 62016, 362, 2050, 57034, 60406, 61912, 1458, 63373, 64859, 65355, 63781, 64989, 63710, 64716, 64710, 65164, 63513, 64512, 64357, 65184, 63070, 64883, 65439, 64970, 1193, 4580, 4171, 65152, 64170, 3021, 64963, 3656, 9607, 121, 6255, 10591, 61365, 62062, 63515, 59010, 59360, 56864, 53288, 57056, 58908, 60799, 61924, 65445, 1562, 77, 65072, 1463, 213]","[25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 12665, 62443, 59648, 59273, 59503, 59311, 61583, 62574, 65325, 65402, 71, 64622, 1690, 2045, 568, 1032, 1625, 196, 64481, 63336, 63194, 63556, 62071, 58985, 62035, 56107, 49887, 44089, 43366, 53910, 51543, 52307, 47693, 54435, 60605, 62387, 2552, 3192, 5948, 6821, 4671, 3334, 3128, 2387, 1258, 627, 67, 63685, 63074, 64211, 64389]","[13522, 13791, 8678, 4007, 7374, 58971, 59715, 63336, 2418, 9615, 5297, 64856, 494, 4383, 605, 65153, 65085, 63170, 63270, 64371, 64990, 65146, 64780, 64570, 65356, 65033, 7, 64337, 65326, 65063, 64055, 63498, 63422, 60149, 54873, 55600, 55714, 54606, 53997, 54247, 56489, 61017, 60723, 59096, 62517, 64716, 2005, 3625, 5504, 7608, 8095, 7905, 6496, 4649, 4026, 3087, 2199, 2265, 2191, 1596]"
bowling,"[62360, 61612, 61612, 61612, 61612, 61612, 61612, 61612, 62866, 64120, 64827, 65329, 220, 519, 782, 920, 976, 872, 632, 471, 106, 65360, 65160, 64893, 64559, 64456, 64675, 64684, 64861, 64674, 65013, 64963, 65094, 65222, 65346, 65419, 65404, 65356, 65342, 65203, 65149, 65082, 65014, 64928, 64864, 64866, 64841, 64793, 64842, 64847, 64847, 64888, 64842, 64860, 64880, 64875, 64866, 64858, 64865, 64880]","[13, 283, 718, 1549, 1531, 1107, 490, 83, 65468, 65193, 65350, 51, 392, 316, 327, 467, 552, 646, 449, 312, 146, 84, 116, 115, 52, 125, 426, 471, 935, 588, 1251, 916, 592, 867, 525, 574, 500, 422, 381, 316, 246, 297, 269, 295, 367, 383, 454, 474, 501, 521, 534, 483, 516, 478, 471, 425, 450, 439, 414, 418]","[63460, 62753, 61612, 61612, 61759, 62520, 63611, 65182, 991, 1137, 934, 1080, 382, 64925, 64584, 64497, 64557, 64813, 65128, 65194, 65435, 89, 65535, 65242, 64930, 64307, 63593, 63268, 63650, 63814, 63981, 63958, 64041, 64258, 64215, 64421, 64575, 64589, 64740, 64866, 64878, 64902, 64898, 64913, 64886, 64789, 64830, 64863, 64893, 64934, 64905, 64886, 64933, 64909, 64916, 64927, 64948, 64965, 64991, 64980]","[61445, 13340, 18062, 20458, 1359, 52405, 56933, 65343, 4301, 60321, 60944, 247, 65175, 65331, 65125, 64490, 61903, 64151, 64914, 63933, 65440, 11, 151, 65315, 6046, 2356, 65504, 63732, 714, 60399, 775, 65397, 10288, 401, 64738, 3827, 65007, 61621, 62625, 63387, 63738, 1384, 808, 1787, 574, 64039, 63113, 62411, 63002, 62949, 61599, 64091, 65325, 65000, 51, 169, 160, 64313, 64366, 65059]","[25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 25000, 11687, 5686, 2256, 53967, 49235, 56259, 59208, 64725, 1392, 65390, 64056, 63580, 60007, 54058, 49231, 43459, 40536, 40536, 45675, 53151, 52281, 53538, 52591, 52597, 56385, 57441, 60957, 62199, 63122, 65050, 64105, 62781, 62216, 61895, 61934, 61271, 61966, 64856, 304, 825, 1644, 1687, 2629, 3216, 3222, 3691, 3946, 3994, 3832, 3456, 2831]","[3680, 8881, 64119, 60029, 53359, 59394, 2368, 7725, 8138, 3376, 60902, 60118, 12, 3096, 65087, 63323, 60902, 62409, 65218, 65202, 64007, 62533, 61565, 61133, 63003, 60341, 56513, 54672, 52117, 52800, 53716, 59213, 64338, 61250, 62892, 64938, 64968, 65399, 726, 2790, 3713, 4247, 3858, 2150, 1123, 65294, 63778, 63998, 65011, 88, 571, 1966, 2317, 2500, 2771, 2513, 1944, 1213, 905, 975]"
